Metric,Value
Total Production,161
Faulty Products,11
Faulty Rate,0.06395348837209303
Station 1 Occupancy Rate,0.1387156861665646
Station 1 Wait Time,0.0
Station 1 Downtime,0
Station 2 Occupancy Rate,0.1400294624367605
Station 2 Wait Time,0.0
Station 2 Downtime,0
Station 3 Occupancy Rate,0.14025988024150168
Station 3 Wait Time,0.0
Station 3 Downtime,0
Station 4 Occupancy Rate,0.14655275827380473
Station 4 Wait Time,0.0
Station 4 Downtime,22.313003480581038
Station 5 Occupancy Rate,0.14058109170502403
Station 5 Wait Time,0.0
Station 5 Downtime,20.993050885865074
Station 6 Occupancy Rate,0.1402236622139433
Station 6 Wait Time,0.0
Station 6 Downtime,1.5295162599745318
Production Time,25.159249875116075
Fixing Time,4.075960966038241
Supplier Occupancy,0.013057253550992163
