Metric,Value
Total Production,165
Faulty Products,11
Faulty Rate,0.0625
Station 1 Occupancy Rate,0.14208233453494007
Station 1 Wait Time,0.0
Station 1 Downtime,0
Station 2 Occupancy Rate,0.1400092097929214
Station 2 Wait Time,0.0
Station 2 Downtime,0.11611635118195546
Station 3 Occupancy Rate,0.14611284580804526
Station 3 Wait Time,0.0
Station 3 Downtime,0.5662643234208076
Station 4 Occupancy Rate,0.13894188781638872
Station 4 Wait Time,0.0
Station 4 Downtime,10.14948809397656
Station 5 Occupancy Rate,0.13691869683372007
Station 5 Wait Time,0.0
Station 5 Downtime,2.3308117813671227
Station 6 Occupancy Rate,0.13994626339781277
Station 6 Wait Time,0.0
Station 6 Downtime,2.7621205153397432
Production Time,24.446310730075435
Fixing Time,1.7694223405873541
Supplier Occupancy,0.013313939301770257
