Metric,Value
Total Production,162
Faulty Products,12
Faulty Rate,0.06896551724137931
Station 1 Occupancy Rate,0.14254585257601707
Station 1 Wait Time,0.0
Station 1 Downtime,0
Station 2 Occupancy Rate,0.13714783015941479
Station 2 Wait Time,0.0
Station 2 Downtime,0
Station 3 Occupancy Rate,0.13762456651121177
Station 3 Wait Time,0.0
Station 3 Downtime,3.878176996169757
Station 4 Occupancy Rate,0.1421992792962862
Station 4 Wait Time,0.0
Station 4 Downtime,23.939166769370956
Station 5 Occupancy Rate,0.1404741360376968
Station 5 Wait Time,0.0
Station 5 Downtime,2.589514656836664
Station 6 Occupancy Rate,0.1468420932852194
Station 6 Wait Time,0.0
Station 6 Downtime,5.487619926370388
Production Time,24.903421284806672
Fixing Time,2.761113719134443
Supplier Occupancy,0.012626407175676627
