Metric,Value
Total Production,168
Faulty Products,9
Faulty Rate,0.05084745762711865
Station 1 Occupancy Rate,0.13893738717107762
Station 1 Wait Time,0.0
Station 1 Downtime,0
Station 2 Occupancy Rate,0.14344893839186307
Station 2 Wait Time,0.0
Station 2 Downtime,0.6913671618845468
Station 3 Occupancy Rate,0.14622769293602045
Station 3 Wait Time,0.0
Station 3 Downtime,0.48412435795014613
Station 4 Occupancy Rate,0.14161745514229312
Station 4 Wait Time,0.0
Station 4 Downtime,13.129684358103109
Station 5 Occupancy Rate,0.1343821263391819
Station 5 Wait Time,0.0
Station 5 Downtime,2.841488988204463
Station 6 Occupancy Rate,0.13432743590958537
Station 6 Wait Time,0.0
Station 6 Downtime,8.155688516560268
Production Time,24.108037595515203
Fixing Time,2.1085294485585444
Supplier Occupancy,0.012478534478791948
