Metric,Value
Total Production,165
Faulty Products,10
Faulty Rate,0.05714285714285714
Station 1 Occupancy Rate,0.14129765746139827
Station 1 Wait Time,0.0
Station 1 Downtime,0
Station 2 Occupancy Rate,0.13607287796719855
Station 2 Wait Time,0.0
Station 2 Downtime,0
Station 3 Occupancy Rate,0.14563341970975813
Station 3 Wait Time,0.0
Station 3 Downtime,8.708554115132515
Station 4 Occupancy Rate,0.14098765567827368
Station 4 Wait Time,0.0
Station 4 Downtime,37.855426499514785
Station 5 Occupancy Rate,0.14085905891221598
Station 5 Wait Time,0.0
Station 5 Downtime,9.75633472268761
Station 6 Occupancy Rate,0.12510966150017966
Station 6 Wait Time,0.0
Station 6 Downtime,1.753890090811525
Production Time,24.421397650376534
Fixing Time,3.6296378392591517
Supplier Occupancy,0.01395383615332389
