Metric,Value
Total Production,164
Faulty Products,10
Faulty Rate,0.05747126436781609
Station 1 Occupancy Rate,0.14154697413303843
Station 1 Wait Time,0.0
Station 1 Downtime,6.445701321211965
Station 2 Occupancy Rate,0.13365369569592003
Station 2 Wait Time,0.0
Station 2 Downtime,0
Station 3 Occupancy Rate,0.14804239674038486
Station 3 Wait Time,0.0
Station 3 Downtime,13.84672085980648
Station 4 Occupancy Rate,0.14437346711164342
Station 4 Wait Time,0.0
Station 4 Downtime,16.407633496562806
Station 5 Occupancy Rate,0.14211297442383886
Station 5 Wait Time,0.0
Station 5 Downtime,0
Station 6 Occupancy Rate,0.13172583224605575
Station 6 Wait Time,0.0
Station 6 Downtime,3.324804941724321
Production Time,24.603760842489795
Fixing Time,3.638623692664143
Supplier Occupancy,0.013087782693756912
