Metric,Value
Total Production,167
Faulty Products,7
Faulty Rate,0.040229885057471264
Station 1 Occupancy Rate,0.14274605131011733
Station 1 Wait Time,0.0
Station 1 Downtime,0.9246624277828555
Station 2 Occupancy Rate,0.13992287984190058
Station 2 Wait Time,0.0
Station 2 Downtime,5.207901100950344
Station 3 Occupancy Rate,0.13527780536359496
Station 3 Wait Time,0.0
Station 3 Downtime,8.249704871683374
Station 4 Occupancy Rate,0.14746486485982507
Station 4 Wait Time,0.0
Station 4 Downtime,6.190818103554785
Station 5 Occupancy Rate,0.14248914005404298
Station 5 Wait Time,0.0
Station 5 Downtime,4.115466359522883
Station 6 Occupancy Rate,0.13337090877368477
Station 6 Wait Time,0.0
Station 6 Downtime,17.411468173459124
Production Time,24.772721345810744
Fixing Time,3.0071443597823837
Supplier Occupancy,0.012399048423657587
