Metric,Value
Total Production,169
Faulty Products,10
Faulty Rate,0.055865921787709494
Station 1 Occupancy Rate,0.13056793187702764
Station 1 Wait Time,0.0
Station 1 Downtime,0
Station 2 Occupancy Rate,0.14357749549063184
Station 2 Wait Time,0.0
Station 2 Downtime,4.7057459162683415
Station 3 Occupancy Rate,0.14573087493669123
Station 3 Wait Time,0.0
Station 3 Downtime,4.01424379119083
Station 4 Occupancy Rate,0.14473214090334977
Station 4 Wait Time,0.0
Station 4 Downtime,19.830185700999547
Station 5 Occupancy Rate,0.13868629807728713
Station 5 Wait Time,0.0
Station 5 Downtime,9.68587999160693
Station 6 Occupancy Rate,0.1305950944016936
Station 6 Wait Time,0.0
Station 6 Downtime,7.46735875700625
Production Time,23.90696968330845
Fixing Time,4.154855832461082
Supplier Occupancy,0.013335969760024182
