Metric,Value
Total Production,33
Faulty Products,2
Faulty Rate,0.05714285714285714
Station 1 Occupancy Rate,0.14806866792725637
Station 1 Wait Time,0.0
Station 1 Downtime,0
Station 2 Occupancy Rate,0.13052577597576295
Station 2 Wait Time,0.0
Station 2 Downtime,0
Station 3 Occupancy Rate,0.1396837915816297
Station 3 Wait Time,0.0
Station 3 Downtime,0
Station 4 Occupancy Rate,0.14368945894183177
Station 4 Wait Time,0.0
Station 4 Downtime,2.425684594604582
Station 5 Occupancy Rate,0.12836676276416364
Station 5 Wait Time,0.0
Station 5 Downtime,0
Station 6 Occupancy Rate,0.14673377372218893
Station 6 Wait Time,0.0
Station 6 Downtime,2.3748585330935383
Occupancy Rate,0.8370682309128334
Wait Time,0.0
Downtime,4.80054312769812
Production Time,24.352185263885147
Fixing Time,2.40027156384906
Supplier Occupancy,0.01552765052773043
