Metric,Value
Total Production,33
Faulty Products,0
Faulty Rate,0.0
Station 1 Occupancy Rate,0.16642314590098606
Station 1 Wait Time,0.0
Station 1 Downtime,0
Station 2 Occupancy Rate,0.12525497854984777
Station 2 Wait Time,0.0
Station 2 Downtime,0
Station 3 Occupancy Rate,0.15241760475098698
Station 3 Wait Time,0.0
Station 3 Downtime,0
Station 4 Occupancy Rate,0.12215991587353404
Station 4 Wait Time,0.0
Station 4 Downtime,6.581743171137199
Station 5 Occupancy Rate,0.13627002289013898
Station 5 Wait Time,0.0
Station 5 Downtime,0
Station 6 Occupancy Rate,0.13974583370908916
Station 6 Wait Time,0.0
Station 6 Downtime,0.6978171878324297
Occupancy Rate,0.842271501674583
Wait Time,0.0
Downtime,7.279560358969629
Production Time,26.122388679198014
Fixing Time,3.6397801794848146
Supplier Occupancy,0.012487764379982082
