Metric,Value
Total Production,31
Faulty Products,1
Faulty Rate,0.03125
Station 1 Occupancy Rate,0.12611986097326142
Station 1 Wait Time,0.0
Station 1 Downtime,0
Station 2 Occupancy Rate,0.1459653820221378
Station 2 Wait Time,0.0
Station 2 Downtime,0
Station 3 Occupancy Rate,0.16645463578392697
Station 3 Wait Time,0.0
Station 3 Downtime,0
Station 4 Occupancy Rate,0.12318644372089274
Station 4 Wait Time,0.0
Station 4 Downtime,6.039668383039118
Station 5 Occupancy Rate,0.1399231437161925
Station 5 Wait Time,0.0
Station 5 Downtime,7.428361145012042
Station 6 Occupancy Rate,0.1473693562721316
Station 6 Wait Time,0.0
Station 6 Downtime,3.312385183580551
Occupancy Rate,0.8490188224885431
Wait Time,0.0
Downtime,16.78041471163171
Production Time,27.538925650577394
Fixing Time,3.356082942326343
Supplier Occupancy,0.015446383618301411
