Metric,Value
Total Production,33
Faulty Products,0
Faulty Rate,0.0
Station 1 Occupancy Rate,0.14999253250025274
Station 1 Wait Time,0.0
Station 1 Downtime,0
Station 2 Occupancy Rate,0.13523751754035435
Station 2 Wait Time,0.0
Station 2 Downtime,0
Station 3 Occupancy Rate,0.12738756344649763
Station 3 Wait Time,0.0
Station 3 Downtime,0
Station 4 Occupancy Rate,0.1375715286614407
Station 4 Wait Time,0.0
Station 4 Downtime,0
Station 5 Occupancy Rate,0.15137759152256586
Station 5 Wait Time,0.0
Station 5 Downtime,0
Station 6 Occupancy Rate,0.14092036068346397
Station 6 Wait Time,0.0
Station 6 Downtime,0.4017967417465028
Occupancy Rate,0.8424870943545752
Wait Time,0.0
Downtime,0.4017967417465028
Production Time,25.612439704443972
Fixing Time,0.4017967417465028
Supplier Occupancy,0.01099069304131217
