Metric,Value
Total Production,32
Faulty Products,3
Faulty Rate,0.08571428571428572
Station 1 Occupancy Rate,0.13227930674282817
Station 1 Wait Time,0.0
Station 1 Downtime,0
Station 2 Occupancy Rate,0.14728007156448988
Station 2 Wait Time,0.0
Station 2 Downtime,0
Station 3 Occupancy Rate,0.13261403493264956
Station 3 Wait Time,0.0
Station 3 Downtime,0
Station 4 Occupancy Rate,0.14633230715154513
Station 4 Wait Time,0.0
Station 4 Downtime,6.390564883091334
Station 5 Occupancy Rate,0.1584152556771094
Station 5 Wait Time,0.0
Station 5 Downtime,2.219903488975362
Station 6 Occupancy Rate,0.12634983880327588
Station 6 Wait Time,0.0
Station 6 Downtime,9.21598906343322
Occupancy Rate,0.843270814871898
Wait Time,0.0
Downtime,17.826457435499915
Production Time,24.810689157215265
Fixing Time,5.942152478499971
Supplier Occupancy,0.015143285631919752
