Metric,Value
Total Production,161
Faulty Products,9
Faulty Rate,0.052941176470588235
Station 1 Occupancy Rate,0.1325226496929107
Station 1 Wait Time,0.0
Station 1 Downtime,1.5807683546218305
Station 2 Occupancy Rate,0.14102626747426253
Station 2 Wait Time,0.0
Station 2 Downtime,0
Station 3 Occupancy Rate,0.13881572729150646
Station 3 Wait Time,0.0
Station 3 Downtime,7.674010220482677
Station 4 Occupancy Rate,0.14230137857064626
Station 4 Wait Time,0.0
Station 4 Downtime,23.986043858565598
Station 5 Occupancy Rate,0.1425217432522722
Station 5 Wait Time,0.0
Station 5 Downtime,12.272065608496463
Station 6 Occupancy Rate,0.13243879819362883
Station 6 Wait Time,0.0
Station 6 Downtime,12.772212977838251
Production Time,25.097391116820035
Fixing Time,3.6428188137503015
Supplier Occupancy,0.014190744159658448
