Metric,Value
Total Production,33
Faulty Products,2
Faulty Rate,0.05714285714285714
Station 1 Occupancy Rate,0.13847433554493405
Station 1 Wait Time,0.0
Station 1 Downtime,0
Station 2 Occupancy Rate,0.14935095124165287
Station 2 Wait Time,0.0
Station 2 Downtime,0
Station 3 Occupancy Rate,0.14014042207861951
Station 3 Wait Time,0.0
Station 3 Downtime,0
Station 4 Occupancy Rate,0.16841157817288477
Station 4 Wait Time,0.0
Station 4 Downtime,3.206226319364622
Station 5 Occupancy Rate,0.12977799613360716
Station 5 Wait Time,0.0
Station 5 Downtime,0
Station 6 Occupancy Rate,0.1364524078164804
Station 6 Wait Time,0.0
Station 6 Downtime,0.20253389873959884
Occupancy Rate,0.8626076909881788
Wait Time,0.0
Downtime,3.408760218104221
Production Time,24.551237121796085
Fixing Time,1.1362534060347402
Supplier Occupancy,0.01606056243117689
