Metric,Value
Total Production,34
Faulty Products,2
Faulty Rate,0.05555555555555555
Station 1 Occupancy Rate,0.13408034326366672
Station 1 Wait Time,0.0
Station 1 Downtime,0
Station 2 Occupancy Rate,0.13051286980176782
Station 2 Wait Time,0.0
Station 2 Downtime,0
Station 3 Occupancy Rate,0.13065205750375777
Station 3 Wait Time,0.0
Station 3 Downtime,0
Station 4 Occupancy Rate,0.13930169827606143
Station 4 Wait Time,0.0
Station 4 Downtime,0
Station 5 Occupancy Rate,0.14705593742195555
Station 5 Wait Time,0.0
Station 5 Downtime,0
Station 6 Occupancy Rate,0.14898266123903423
Station 6 Wait Time,0.0
Station 6 Downtime,1.9602665272696518
Occupancy Rate,0.8305855675062436
Wait Time,0.0
Downtime,1.9602665272696518
Production Time,23.487887570034886
Fixing Time,1.9602665272696518
Supplier Occupancy,0.013018118487742071
