Metric,Value
Total Production,34
Faulty Products,0
Faulty Rate,0.0
Station 1 Occupancy Rate,0.13852498717448095
Station 1 Wait Time,0.0
Station 1 Downtime,0
Station 2 Occupancy Rate,0.13381896381706387
Station 2 Wait Time,0.0
Station 2 Downtime,0
Station 3 Occupancy Rate,0.11699492730220873
Station 3 Wait Time,0.0
Station 3 Downtime,1.112436053683537
Station 4 Occupancy Rate,0.16097612555053178
Station 4 Wait Time,0.0
Station 4 Downtime,5.902363156355478
Station 5 Occupancy Rate,0.14220335833276093
Station 5 Wait Time,0.0
Station 5 Downtime,0
Station 6 Occupancy Rate,0.1507386943869138
Station 6 Wait Time,0.0
Station 6 Downtime,1.0619118249625061
Occupancy Rate,0.8432570565639601
Wait Time,0.0
Downtime,8.076711035001521
Production Time,25.355870046239165
Fixing Time,2.692237011667174
Supplier Occupancy,0.010765813973169542
