Metric,Value
Total Production,167
Faulty Products,7
Faulty Rate,0.040229885057471264
Station 1 Occupancy Rate,0.13918912234076566
Station 1 Wait Time,0.0
Station 1 Downtime,10.56804348688708
Station 2 Occupancy Rate,0.13568598036919538
Station 2 Wait Time,0.0
Station 2 Downtime,0
Station 3 Occupancy Rate,0.15097443060622273
Station 3 Wait Time,0.0
Station 3 Downtime,10.815404945970492
Station 4 Occupancy Rate,0.13506108051612978
Station 4 Wait Time,0.0
Station 4 Downtime,37.58676615884955
Station 5 Occupancy Rate,0.13821431190101655
Station 5 Wait Time,0.0
Station 5 Downtime,0.16646233830178916
Station 6 Occupancy Rate,0.13682394915191742
Station 6 Wait Time,0.0
Station 6 Downtime,2.5271880543819547
Production Time,24.7452549977266
Fixing Time,4.4045617845993466
Supplier Occupancy,0.012880873723368222
