Metric,Value
Total Production,158
Faulty Products,11
Faulty Rate,0.0650887573964497
Station 1 Occupancy Rate,0.13169357006394838
Station 1 Wait Time,0.0
Station 1 Downtime,0
Station 2 Occupancy Rate,0.13697968867680402
Station 2 Wait Time,0.0
Station 2 Downtime,0
Station 3 Occupancy Rate,0.1440736062443141
Station 3 Wait Time,0.0
Station 3 Downtime,18.90314808779906
Station 4 Occupancy Rate,0.13514136883861194
Station 4 Wait Time,0.0
Station 4 Downtime,4.218554488148285
Station 5 Occupancy Rate,0.1470611257243728
Station 5 Wait Time,0.0
Station 5 Downtime,9.567744137730081
Station 6 Occupancy Rate,0.14373376312509956
Station 6 Wait Time,0.0
Station 6 Downtime,12.18599988402103
Production Time,25.440854924176175
Fixing Time,2.991696439846563
Supplier Occupancy,0.012895455905681752
