Metric,Value
Total Production,166
Faulty Products,6
Faulty Rate,0.03488372093023256
Station 1 Occupancy Rate,0.14536438824455156
Station 1 Wait Time,0.0
Station 1 Downtime,0.6886731688746307
Station 2 Occupancy Rate,0.1367829156307476
Station 2 Wait Time,0.0
Station 2 Downtime,0
Station 3 Occupancy Rate,0.13851605289299615
Station 3 Wait Time,0.0
Station 3 Downtime,7.935587538339681
Station 4 Occupancy Rate,0.14297074366438509
Station 4 Wait Time,0.0
Station 4 Downtime,7.887043890740822
Station 5 Occupancy Rate,0.1371017419338309
Station 5 Wait Time,0.0
Station 5 Downtime,1.4584300012168707
Station 6 Occupancy Rate,0.13830596499237643
Station 6 Wait Time,0.0
Station 6 Downtime,19.458101966025417
Production Time,24.948875751574803
Fixing Time,2.4951891043464944
Supplier Occupancy,0.014665993536359815
